employee_id,full_name,age,age_band,education_level,hire_date,exit_date,is_active,tenure_days,department,job_role,job_level,employment_type,base_salary_annual,store_id,manager_id,manager_name,manager_status
EMP000624,Timothy Hayden,30,25-34,Bachelor's,2021-08-27,2024-06-09,False,1017,Store Operations,Cashier,Entry,Part-time,16107.14,STR043,EMP000053,Rebecca Valencia,Manager
EMP000625,Zachary Mendoza,22,<25,Master's,2020-12-21,,True,1910,Store Operations,Sales Associate,Associate,Full-time,35419.06,STR015,EMP000121,Jamie Walton,Manager
EMP000626,Larry Harris,25,25-34,Some College,2021-01-07,,True,1893,Store Operations,Sales Associate,Associate,Full-time,32426.96,STR075,EMP000240,Briana Murray,Manager
EMP000627,Kristen Rowe,39,35-44,High School,2018-01-21,2024-08-23,False,2406,Store Operations,Sales Associate,Associate,Part-time,20130.25,STR008,EMP000520,Michael Johnson,Manager
EMP000628,Joseph Howard,33,25-34,Bachelor's,2019-05-30,2023-03-10,False,1380,Store Operations,Sales Associate,Associate,Part-time,22181.79,STR049,EMP000767,Tamara Riddle,Manager
EMP000629,Jose Crawford,26,25-34,Some College,2020-12-19,,True,1912,Store Operations,Cashier,Entry,Full-time,22366.83,STR131,EMP001026,Brandon Kelly,Manager
EMP000630,William Harrison,40,35-44,Master's,2021-12-15,,True,1551,Store Operations,Sales Associate,Associate,Full-time,31029.24,STR038,EMP001224,Raymond Quinn,Manager
EMP000631,Suzanne Wood,29,25-34,Some College,2021-11-30,,True,1566,Store Operations,Sales Associate,Associate,Full-time,36560.2,STR010,EMP001447,Sonya Jackson,Manager
EMP000632,Justin Walker,54,45-54,Master's,2018-01-16,,True,2980,Store Operations,Cashier,Entry,Full-time,30952.07,STR025,EMP000053,Rebecca Valencia,Manager
EMP000633,Dean Donovan,31,25-34,High School,2019-02-20,,True,2580,Store Operations,Sales Associate,Associate,Full-time,34140.13,STR069,EMP001680,Zachary Santiago,Manager
EMP000634,Jennifer Hernandez,37,35-44,High School,2020-08-21,,True,2032,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,42981.7,STR089,EMP002163,Mr. William Ward,Manager
EMP000635,James Whitaker,24,<25,Bachelor's,2021-02-06,,True,1863,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,14643.03,STR072,EMP002493,Eric Williams,Manager
EMP000636,Mr. Michael Scott PhD,47,45-54,High School,2021-07-24,,True,1695,Store Operations,Cashier,Entry,Part-time,15884.47,STR116,EMP002827,Amanda Wright,Manager
EMP000637,Maria Henry,40,35-44,Master's,2021-03-11,,True,1830,Store Operations,Sales Associate,Associate,Full-time,34391.41,STR065,EMP001131,Michelle Walls,Executive
EMP000638,Robert Jackson,43,35-44,PhD,2021-11-27,,True,1569,Store Operations,Cashier,Entry,Full-time,24424.71,STR119,EMP000121,Jamie Walton,Manager
EMP000639,Katherine Stark,35,35-44,Bachelor's,2020-10-28,,True,1964,Store Operations,Cashier,Entry,Full-time,24692.43,STR052,EMP002456,Jennifer Moore,Executive
EMP000640,Maria Brown,30,25-34,Some College,2019-06-03,,True,2477,Store Operations,Sales Associate,Associate,Part-time,19516.45,STR016,EMP002585,Kara Rogers,Senior Manager
EMP000641,Ryan Landry,30,25-34,PhD,2019-07-26,,True,2424,Store Operations,Shift Supervisor,Supervisor,Full-time,42361.28,STR137,EMP000529,Melissa Bishop,Senior Manager
EMP000642,Pamela Gutierrez,22,<25,Master's,2020-02-23,2021-10-20,False,605,Store Operations,Shift Supervisor,Supervisor,Part-time,28678.45,STR006,EMP001305,Tina Walter,Senior Manager
EMP000643,Crystal Mann,38,35-44,High School,2020-05-27,,True,2118,Store Operations,Cashier,Entry,Part-time,14468.69,STR092,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000644,Jonathan Brooks,27,25-34,Bachelor's,2020-08-29,,True,2024,Store Operations,Cashier,Entry,Seasonal,10109.99,STR051,EMP002436,Miranda Murray,Senior Manager
EMP000645,Mary Jensen,32,25-34,High School,2020-09-01,,True,2021,Store Operations,Cashier,Entry,Full-time,23197.62,STR061,EMP002684,David James,Senior Manager
EMP000646,Mr. Aaron Arnold,34,25-34,Bachelor's,2020-01-14,,True,2252,Store Operations,Sales Associate,Associate,Full-time,38686.33,STR027,EMP002712,Scott Meza,Senior Manager
EMP000647,Joseph Hill,25,25-34,Bachelor's,2018-10-27,,True,2696,Store Operations,Cashier,Entry,Full-time,27935.92,STR102,EMP000240,Briana Murray,Manager
EMP000648,Alicia Li,32,25-34,High School,2020-11-10,,True,1951,Store Operations,Sales Associate,Associate,Full-time,36149.23,STR048,EMP000520,Michael Johnson,Manager
EMP000649,Renee Browning,50,45-54,High School,2015-12-04,,True,3754,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,18735.03,STR124,EMP000767,Tamara Riddle,Manager
EMP000650,Brent Hernandez,36,35-44,Bachelor's,2020-04-09,,True,2166,Store Operations,Sales Associate,Associate,Full-time,33981.31,STR093,EMP001026,Brandon Kelly,Manager
EMP000651,Joseph Ochoa,34,25-34,High School,2020-10-03,,True,1989,Store Operations,Sales Associate,Associate,Full-time,29043.04,STR091,EMP001224,Raymond Quinn,Manager
EMP000652,James Watson,41,35-44,Some College,2017-10-18,,True,3070,Store Operations,Sales Associate,Associate,Seasonal,13778.11,STR062,EMP001447,Sonya Jackson,Manager
EMP000653,Karl Branch,28,25-34,High School,2018-04-14,,True,2892,Store Operations,Shift Supervisor,Supervisor,Part-time,31537.88,STR091,EMP001680,Zachary Santiago,Manager
EMP000654,Michael Abbott,39,35-44,Bachelor's,2021-09-16,,True,1641,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,46181.59,STR081,EMP002163,Mr. William Ward,Manager
EMP000655,Shannon Malone,27,25-34,Some College,2021-10-05,,True,1622,Store Operations,Sales Associate,Associate,Full-time,33179.91,STR048,EMP002493,Eric Williams,Manager
EMP000656,James Tran,39,35-44,Some College,2014-11-06,,True,4147,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,36913.7,STR131,EMP002827,Amanda Wright,Manager
EMP000657,Adam Jackson,29,25-34,High School,2021-04-20,,True,1790,Store Operations,Cashier,Entry,Full-time,24837.76,STR043,EMP001131,Michelle Walls,Executive
EMP000658,Mr. Richard Knight PhD,23,<25,High School,2020-09-22,,True,2000,Store Operations,Sales Associate,Associate,Full-time,32356.99,STR125,EMP002456,Jennifer Moore,Executive
EMP000659,Joseph Williams,23,<25,Master's,2019-05-07,,True,2504,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,44688.76,STR012,EMP000529,Melissa Bishop,Senior Manager
EMP000660,Sean Clay,53,45-54,High School,2021-11-16,,True,1580,Store Operations,Sales Associate,Associate,Full-time,34849.34,STR052,EMP001305,Tina Walter,Senior Manager
EMP000661,Anthony Jones,28,25-34,Bachelor's,2020-10-16,,True,1976,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,40341.45,STR043,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000662,Stephanie Elliott,40,35-44,PhD,2020-07-02,2021-11-22,False,508,Store Operations,Cashier,Entry,Part-time,19119.09,STR150,EMP002436,Miranda Murray,Senior Manager
EMP000663,Timothy Edwards,31,25-34,High School,2020-12-24,,True,1907,Store Operations,Cashier,Entry,Full-time,28057.75,STR123,EMP002827,Amanda Wright,Manager
EMP000664,Laurie Goodwin,40,35-44,High School,2021-03-24,,True,1817,Store Operations,Sales Associate,Associate,Full-time,30846.72,STR019,EMP002585,Kara Rogers,Senior Manager
EMP000665,Jennifer Jones,33,25-34,Bachelor's,2019-06-16,2020-09-02,False,444,Store Operations,Cashier,Entry,Part-time,13810.69,STR128,EMP002684,David James,Senior Manager
EMP000666,David Davenport,33,25-34,High School,2021-04-16,2023-12-05,False,963,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37292.89,STR107,EMP002712,Scott Meza,Senior Manager
EMP000667,Steven Rivera,53,45-54,Bachelor's,2020-06-05,,True,2109,Store Operations,Sales Associate,Associate,Full-time,30951.49,STR090,EMP000053,Rebecca Valencia,Manager
EMP000668,Brenda Hinton,33,25-34,High School,2020-07-19,,True,2065,Store Operations,Sales Associate,Associate,Full-time,29928.18,STR010,EMP000121,Jamie Walton,Manager
EMP000669,Kathryn Mccann,24,<25,Bachelor's,2020-12-31,,True,1900,Store Operations,Sales Associate,Associate,Full-time,30238.8,STR023,EMP000240,Briana Murray,Manager
EMP000670,Jeffrey Roberson,24,<25,High School,2018-04-11,,True,2895,Store Operations,Sales Associate,Associate,Full-time,31421.14,STR100,EMP000520,Michael Johnson,Manager
EMP000671,Randy Friedman,38,35-44,Some College,2018-11-15,,True,2677,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37600.6,STR041,EMP000767,Tamara Riddle,Manager
EMP000672,Raymond Johnson,44,35-44,Bachelor's,2012-01-04,,True,5184,Store Operations,Sales Associate,Associate,Seasonal,15504.47,STR022,EMP001026,Brandon Kelly,Manager
EMP000673,Willie Henry,42,35-44,Bachelor's,2018-01-24,,True,2972,Store Operations,Sales Associate,Associate,Full-time,28962.8,STR080,EMP001224,Raymond Quinn,Manager
EMP000674,Todd Reynolds,34,25-34,High School,2019-08-05,,True,2414,Store Operations,Cashier,Entry,Full-time,27245.11,STR052,EMP001447,Sonya Jackson,Manager
EMP000675,Mary Miller,38,35-44,Bachelor's,2018-05-01,2022-06-15,False,1506,Store Operations,Cashier,Entry,Seasonal,10441.59,STR030,EMP001680,Zachary Santiago,Manager
EMP000676,Rebecca Marquez,28,25-34,High School,2021-06-24,,True,1725,Store Operations,Sales Associate,Associate,Seasonal,15915.42,STR038,EMP002163,Mr. William Ward,Manager
EMP000677,Christian Dawson,32,25-34,Bachelor's,2021-07-21,2022-07-25,False,369,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,14672.23,STR082,EMP002493,Eric Williams,Manager
EMP000678,Nancy Stewart,38,35-44,Bachelor's,2021-02-22,,True,1847,Store Operations,Sales Associate,Associate,Full-time,32774.27,STR078,EMP001131,Michelle Walls,Executive
EMP000679,Aaron Parker,21,<25,Some College,2021-10-23,,True,1604,Store Operations,Cashier,Entry,Full-time,31694.7,STR085,EMP002456,Jennifer Moore,Executive
EMP000680,Derrick Anderson,37,35-44,PhD,2021-03-31,,True,1810,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,47982.61,STR070,EMP000529,Melissa Bishop,Senior Manager
EMP000681,Jerry Peters,34,25-34,High School,2020-11-07,,True,1954,Store Operations,Cashier,Entry,Full-time,30170.72,STR121,EMP002436,Miranda Murray,Senior Manager
EMP000682,Alexander Gomez,34,25-34,High School,2018-03-25,,True,2912,Store Operations,Cashier,Entry,Full-time,24579.03,STR125,EMP001305,Tina Walter,Senior Manager
EMP000683,Kyle Nguyen,31,25-34,High School,2020-04-16,,True,2159,Store Operations,Cashier,Entry,Full-time,23708.88,STR092,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000684,Edgar Hughes,28,25-34,Some College,2020-12-26,,True,1905,Store Operations,Cashier,Entry,Part-time,17211.86,STR045,EMP001680,Zachary Santiago,Manager
EMP000685,Steven Stein,36,35-44,Master's,2019-03-06,,True,2566,Store Operations,Cashier,Entry,Part-time,18776.26,STR136,EMP002585,Kara Rogers,Senior Manager
EMP000686,Laura Jackson,27,25-34,High School,2021-07-31,,True,1688,Store Operations,Cashier,Entry,Seasonal,11027.05,STR016,EMP002585,Kara Rogers,Senior Manager
EMP000687,Charles Turner,28,25-34,Bachelor's,2016-12-01,,True,3391,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,43574.19,STR064,EMP002684,David James,Senior Manager
EMP000688,Arthur Hamilton MD,26,25-34,Bachelor's,2021-08-18,,True,1670,Store Operations,Cashier,Entry,Part-time,14879.87,STR137,EMP002712,Scott Meza,Senior Manager
EMP000689,Mr. David Wright,35,35-44,High School,2017-03-29,,True,3273,Store Operations,Cashier,Entry,Full-time,29694.93,STR054,EMP000053,Rebecca Valencia,Manager
EMP000690,Linda Gonzalez,26,25-34,High School,2021-05-03,,True,1777,Store Operations,Cashier,Entry,Full-time,23870.44,STR049,EMP000121,Jamie Walton,Manager
EMP000691,Eric Rush,35,35-44,Some College,2018-05-06,,True,2870,Store Operations,Sales Associate,Associate,Part-time,19130.49,STR125,EMP000240,Briana Murray,Manager
EMP000692,Manuel Brock,41,35-44,High School,2018-09-16,,True,2737,Store Operations,Cashier,Entry,Part-time,15752.62,STR066,EMP001131,Michelle Walls,Executive
EMP000693,George Ochoa,39,35-44,Master's,2020-05-11,,True,2134,Store Operations,Cashier,Entry,Part-time,16245.66,STR077,EMP000520,Michael Johnson,Manager
EMP000694,Valerie Taylor,34,25-34,Master's,2019-11-30,,True,2297,Store Operations,Sales Associate,Associate,Part-time,18545.35,STR060,EMP000767,Tamara Riddle,Manager
EMP000695,Travis Harris,23,<25,High School,2020-08-24,,True,2029,Store Operations,Cashier,Entry,Full-time,23148.37,STR005,EMP001026,Brandon Kelly,Manager
EMP000696,Vincent Novak,35,35-44,Some College,2018-07-11,,True,2804,Store Operations,Sales Associate,Associate,Part-time,21196.46,STR009,EMP001224,Raymond Quinn,Manager
EMP000697,Michael Henry,34,25-34,Bachelor's,2020-03-26,,True,2180,Store Operations,Cashier,Entry,Full-time,24886.31,STR040,EMP001447,Sonya Jackson,Manager
EMP000698,Dana Bennett,31,25-34,Bachelor's,2020-04-16,,True,2159,Store Operations,Cashier,Entry,Full-time,27812.38,STR095,EMP002163,Mr. William Ward,Manager
EMP000699,Jenna Wilson,32,25-34,High School,2021-08-11,2024-10-01,False,1147,Store Operations,Cashier,Entry,Contractor,25897.99,STR025,EMP000053,Rebecca Valencia,Manager
EMP000700,Leslie Gardner,27,25-34,Some College,2019-06-14,,True,2466,Store Operations,Cashier,Entry,Full-time,26811.4,STR089,EMP002493,Eric Williams,Manager
EMP000701,Krista Benton,38,35-44,High School,2015-12-22,,True,3736,Store Operations,Cashier,Entry,Full-time,27325.89,STR055,EMP002827,Amanda Wright,Manager
EMP000702,Michael Gonzales,26,25-34,High School,2019-04-21,,True,2520,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,14310.94,STR101,EMP002456,Jennifer Moore,Executive
EMP000703,Michael Fuentes,23,<25,Some College,2019-10-11,,True,2347,Store Operations,Sales Associate,Associate,Full-time,32039.25,STR123,EMP002827,Amanda Wright,Manager
EMP000704,Jennifer Porter,43,35-44,High School,2016-01-20,2023-04-07,False,2634,Store Operations,Cashier,Entry,Seasonal,9337.66,STR108,EMP000529,Melissa Bishop,Senior Manager
EMP000705,Dana Hopkins,25,25-34,Bachelor's,2021-10-03,,True,1624,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,35950.62,STR121,EMP002436,Miranda Murray,Senior Manager
EMP000706,Rachel Jones,28,25-34,Some College,2021-06-06,,True,1743,Store Operations,Sales Associate,Associate,Full-time,39879.52,STR107,EMP001305,Tina Walter,Senior Manager
EMP000707,Karen Morales DDS,32,25-34,Bachelor's,2017-09-30,,True,3088,Store Operations,Sales Associate,Associate,Full-time,31868.25,STR084,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000708,Melissa Stephens,46,45-54,High School,2019-08-18,,True,2401,Store Operations,Cashier,Entry,Part-time,18059.25,STR105,EMP002684,David James,Senior Manager
EMP000709,Heather Woodard,38,35-44,Bachelor's,2021-06-08,,True,1741,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,38819.61,STR135,EMP002712,Scott Meza,Senior Manager
EMP000710,Margaret Miller,35,35-44,High School,2020-02-24,,True,2211,Store Operations,Sales Associate,Associate,Part-time,21706.82,STR080,EMP000121,Jamie Walton,Manager
EMP000711,Mary Kelly,21,<25,Some College,2021-12-26,,True,1540,Store Operations,Sales Associate,Associate,Full-time,37122.73,STR110,EMP000240,Briana Murray,Manager
EMP000712,Amanda Terrell,21,<25,Bachelor's,2021-11-26,,True,1570,Store Operations,Cashier,Entry,Full-time,27956.39,STR031,EMP000520,Michael Johnson,Manager
EMP000713,Jennifer Goodwin,23,<25,Bachelor's,2021-08-24,,True,1664,Store Operations,Cashier,Entry,Full-time,26715.76,STR035,EMP000767,Tamara Riddle,Manager
EMP000714,Jessica Smith,22,<25,High School,2020-10-29,2022-04-15,False,533,Store Operations,Cashier,Entry,Full-time,26118.41,STR077,EMP001026,Brandon Kelly,Manager
EMP000715,Jorge Stone,33,25-34,High School,2017-05-07,,True,3234,Store Operations,Sales Associate,Associate,Full-time,32186.42,STR096,EMP002456,Jennifer Moore,Executive
EMP000716,Laura Griffin,22,<25,High School,2020-11-04,2024-06-04,False,1308,Store Operations,Cashier,Entry,Seasonal,12518.12,STR119,EMP000121,Jamie Walton,Manager
EMP000717,Raymond Chapman,37,35-44,Bachelor's,2018-10-16,,True,2707,Store Operations,Cashier,Entry,Full-time,30306.19,STR019,EMP001224,Raymond Quinn,Manager
EMP000718,Haley Johnson,27,25-34,High School,2021-11-23,,True,1573,Store Operations,Sales Associate,Associate,Full-time,39580.32,STR055,EMP001447,Sonya Jackson,Manager
EMP000719,Jason Nixon,30,25-34,High School,2017-02-03,,True,3327,Store Operations,Cashier,Entry,Contractor,25567.27,STR024,EMP001680,Zachary Santiago,Manager
EMP000720,Todd Thomas,32,25-34,PhD,2021-04-19,2021-09-01,False,135,Store Operations,Cashier,Entry,Part-time,17585.2,STR115,EMP002163,Mr. William Ward,Manager
EMP000721,Jesse Clark,33,25-34,High School,2019-02-14,,True,2586,Store Operations,Cashier,Entry,Part-time,18830.04,STR064,EMP002493,Eric Williams,Manager
EMP000722,Mr. Jeffrey Horton,34,25-34,Some College,2019-08-23,2024-07-13,False,1786,Store Operations,Cashier,Entry,Seasonal,9524.93,STR131,EMP001131,Michelle Walls,Executive
EMP000723,Eric Patrick,32,25-34,Bachelor's,2012-01-04,2022-12-14,False,3997,Store Operations,Sales Associate,Associate,Full-time,28797.96,STR002,EMP000529,Melissa Bishop,Senior Manager
EMP000724,Samuel Wong,22,<25,Some College,2020-11-20,,True,1941,Store Operations,Cashier,Entry,Part-time,17646.72,STR031,EMP001305,Tina Walter,Senior Manager
EMP000725,Carly Riggs,35,35-44,High School,2020-11-05,,True,1956,Store Operations,Cashier,Entry,Full-time,27744.73,STR125,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000726,Christopher Moore,34,25-34,Bachelor's,2021-05-21,,True,1759,Store Operations,Cashier,Entry,Part-time,18250.97,STR088,EMP002436,Miranda Murray,Senior Manager
EMP000727,Tina Hall,40,35-44,Bachelor's,2017-03-18,,True,3284,Store Operations,Cashier,Entry,Full-time,23397.72,STR035,EMP002585,Kara Rogers,Senior Manager
EMP000728,Cody Davidson,30,25-34,High School,2021-07-31,,True,1688,Store Operations,Cashier,Entry,Part-time,17971.6,STR136,EMP002684,David James,Senior Manager
EMP000729,Allen Mendez,30,25-34,High School,2021-02-11,,True,1858,Store Operations,Cashier,Entry,Full-time,24016.27,STR026,EMP002712,Scott Meza,Senior Manager
EMP000730,Kevin Price,30,25-34,Bachelor's,2019-12-11,,True,2286,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37454.84,STR017,EMP000053,Rebecca Valencia,Manager
EMP000731,Christine Goodwin,36,35-44,Bachelor's,2019-02-20,,True,2580,Store Operations,Sales Associate,Associate,Full-time,29971.19,STR116,EMP000240,Briana Murray,Manager
EMP000732,Amy Garcia,37,35-44,Bachelor's,2016-08-23,2023-05-22,False,2463,Store Operations,Cashier,Entry,Full-time,30145.75,STR076,EMP000520,Michael Johnson,Manager
EMP000733,Chelsea Nguyen,23,<25,Master's,2019-11-05,,True,2322,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,44977.96,STR110,EMP000767,Tamara Riddle,Manager
EMP000734,Dennis Huffman,31,25-34,Some College,2018-03-01,2018-05-30,False,90,Store Operations,Cashier,Entry,Contractor,29953.72,STR039,EMP001026,Brandon Kelly,Manager
EMP000735,Margaret Harper,53,45-54,High School,2020-03-14,,True,2192,Store Operations,Cashier,Entry,Full-time,25588.3,STR009,EMP001224,Raymond Quinn,Manager
EMP000736,Laurie Bailey,39,35-44,Master's,2019-05-05,,True,2506,Store Operations,Cashier,Entry,Full-time,30772.01,STR123,EMP002827,Amanda Wright,Manager
EMP000737,Lisa Cervantes,26,25-34,Bachelor's,2017-01-19,,True,3342,Store Operations,Cashier,Entry,Part-time,15554.67,STR110,EMP001447,Sonya Jackson,Manager
